"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"MRD4VEPA","journalArticle","2015","Rykaczewski, R. R.","Poleward displacement of coastal upwelling-favorable winds in the ocean's eastern boundary currents through the 21st century","Geophysical Research Letters","","","","","","2015","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","6424-6431","","","42","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0366; AR2016 Type: 10.1002/2015GL064694","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4R99YLD3","bookSection","2015","Ohman, M. D.","Prologue to:  Sardet, C.  Plankton: Wonders of the Drifting World","","","","","","","2015","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","224","","","","","","","","","","","University of Chicago Press","Chicago, IL","","","","","","","","Accession Number: CCE LTER Contribution #0318; AR2015","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A7R8FVDR","journalArticle","2015","Koslow, J. A. and J. Couture","Pacific Ocean observation programs: Gaps in ecological time series","Marine Policy","","","","https://urldefense.com/v3/__http://www.sciencedirect.com/science/article/pii/S0308597X1400236X__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358ypi1836Yk$","How well do existing ocean observation programs monitor the oceans through space and time? A meta-analysis of ocean observation programs in the Pacific Ocean was carried out to determine where and how key parameters defining the physics, chemistry, and biology of the oceans were measured. The analysis indicates that although the chemistry and physics of the Pacific Ocean are reasonably well monitored, ecological monitoring remains largely ad hoc, patchy, unsystematic, and inconsistent. The California Cooperative Oceanic Fisheries Investigations (CalCOFI), for example, is the only Pacific Ocean program in which the zooplankton and micronekton are resolved to species with consistent time series of greater than 20 years duration. Several studies now indicate massive changes to nearshore, mesopelagic and other fish communities of the southern California Current but available time series do not allow these potential changes to be examined more widely. Firm commitment from the global community to sustained, representative, quantitative marine observations at the species level is required to adequately assess the ecological status of the oceans.","2015","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","408-414","","","51","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0310; AR2015 ISBN: 0308-597X Type: https://urldefense.com/v3/__http://dx.doi.org/10.1016/j.marpol.2014.09.003__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358ypTtnlcbY$","","","","CCE; Ichthyoplankton; Micronekton; Ocean observation programs; Pacific Ocean; Published; Time series; Zooplankton","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JIGL7EIT","journalArticle","2015","Kahru, M.","Optimized merger of ocean chlorophyll algorithms","IEEE Geoscience and Remote Sensing Letters","","","","","","2015","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","2282-2285","","11","12","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0369; AR2016 Type: 10.1109/LGRS.2015.2470250.","","","","Aug_CalCOFI; CALCOFI; CCE; P0605; P0704; P0810; P1106; P1208; P1408; Process_cruise; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5GI48668","journalArticle","2015","Jacox, M.","Sensitivity of the California Current nutrient supply to wind, heat, and remote ocean forcing","Geophys. Res. Lett.","","","","","A regional ocean model is used to evaluate the roles of wind, surface heat ﬂux, and basin-scale climate variability in regulating the upwelled nitrate supply in the California Current. A strong positive trend in nitrate ﬂux from 1980 to 2010 was driven almost entirely by enhanced equatorward winds, negating a weak negative trend associated with increased surface heat ﬂux. Increased upwelling and nitrate ﬂux are consistent with cooler surface temperatures and higher phytoplankton concentrations observed over the same period. Changes in remote ocean forcing, resulting primarily from basin-scale climate variability (e.g., El Niño–Southern Oscillation and Paciﬁc Decadal Oscillation), drive considerable interannual ﬂuctuations and may dominate the ecosystem response on interannual to decadal time scales. However, comparison with previously published ﬁndings suggests that local wind intensiﬁcation persists through changing basin-scale climate regimes. Understanding the different time scales of variability in forcing mechanisms, and their interactions with each other, is necessary to distinguish transient ecosystem impacts from secular trends.","2015","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","5950-5957","","","42","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0324; AR2016 Edition: 24 July 2015 Type: 10.1002/2015GL065147","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"58LM9STZ","journalArticle","2015","Kahru, M.","Optimized multi-satellite merger of primary production estimates in the California Current using inherent optical properties","Journal of Marine Systems","","","","https://urldefense.com/v3/__http://dx.doi.org/10.1016/j.jmarsys.2014.06.003__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358ypdsY55ec$","Building a multi-decadal time series of large-scale estimates of net primary production (NPP) requires merging data from multiple ocean color satellites. The primary product of ocean color sensors is spectral remote sensing reflectance (Rrs). We found significant differences (13–18% median absolute percent error) between Rrs estimates at 443 nm of different satellite sensors. These differences in Rrs are transferred to inherent optical properties and further on to estimates of NPP. We estimated NPP for the California Current region from three ocean color sensors (SeaWiFS, MODIS-Aqua and MERIS) using a regionally optimized absorption based primary production model (Aph-PP) of Lee et al. (2011). Optimization of the Aph-PP model was required for each individual satellite sensor in order to make NPP estimates from different sensors compatible with each other. While the concept of Aph-PP has advantages over traditional chlorophyll-based NPP models, in practical application even the optimized Aph-PP model explained less than 60% of the total variance in NPP which is similar to other NPP algorithms. Uncertainties in satellite Rrs estimates as well as uncertainties in parameters representing phytoplankton depth distribution and physiology are likely to be limiting our current capability to accurately estimate NPP from space. Introducing a generic vertical profile for phytoplankton improved slightly the skill of the Aph-PP model.","2015","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","94-102","","","147","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0296; AR2015 Edition: 11 June 2014 Type: 10.1016/j.jmarsys.2014.06.003","","","","Aug_CalCOFI; CALCOFI; CCE; P0605; P0704; P0810; P1106; P1208; Process_cruise; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RR9X9DP3","journalArticle","2015","Edwards, C. A.","Regional ocean data assimilation","Annu. Rev. Mar. Sci.","","","","","","2015","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","6.1-6.22","","","7","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0328; AR2015 Type: 10.1146/annurev-marine-010814-015821","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C5FWBMEP","thesis","2015","de Verneil, A.; Franks, Peter","Phytoplankton in Surface Ocean Fronts: Resolving Biological Dynamics and Spatial Structure","","","","","","","2015","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","","","","","","","","","","","","University of California","San Diego","","","Ph.D.","","","","","Accession Number: CCE LTER Contribution #0341; AR2016 Volume: Ph.D.","","","","CCE; In press","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TC7C7AQ2","conferencePaper","2015","Ellen, J.","Quantifying California Current Plankton Samples with Efficient Machine Learning Techniques","Proceedings of OCEANS'15 MTS/IEEE","","","","","This paper improves on the accuracy of other published machine learning results for quantifying plankton samples. The contributions of this work are: (1) Clarifying the number of expertly labeled images required for machine learning results. (2) Providing guidance as to what algorithms provide the best performance, and how to tune them. (3) Leveraging an ensemble of models to achieve recall rates beyond any single algorithm. (4) Investigating the applicability of abstaining. (5) Using size fractionation to learn more efficiently. (6) Analysis of efficacy of simple geometric features for plankton identification.","2015-10","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","1-9","","","","","","","","","","","IEEE","Washington, D.C.","","","","","","","","Accession Number: CCE LTER Contribution #0344; AR2016 Type: 10.23919/OCEANS.2015.7404607","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8DGCDA7Z","journalArticle","2015","Chenillat, F.","Plankton dynamics in a cyclonic eddy in the Southern California Current System","Journal of Geophysical Research: Oceans","","","","https://urldefense.com/v3/__http://dx.doi.org/10.1002/2015JC010826__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358ypbUrVgtY$","The California Current System is an eastern boundary upwelling system (EBUS) with high biological production along the coast. Oligotrophic offshore waters create cross-shore gradients of biological and physical properties, which are affected by intense mesoscale eddy activity. The influence of eddies on ecosystem dynamics in EBUS is still in debate. To elucidate the mechanisms that influence the dynamics of ecosystems trapped in eddies, and the relative contribution of horizontal and vertical advection in determining local production, we analyze a particular cyclonic eddy using Lagrangian particle-tracking analyses of numerical Eulerian. The eddy formed in a coastal upwelling system; coastal waters trapped in the eddy enabled it to leave the upwelling region with high concentrations of plankton and nutrients. The ecosystem was initially driven mainly by recycling of biological material. As the eddy moved offshore, production in its core was enhanced compared to eddy exterior waters through Ekman pumping of nitrate from below the euphotic zone; this Ekman pumping was particularly effective due to the shallow nitracline in the eddy compared to eddy exterior waters. Both eddy trapping and Ekman pumping helped to isolate and maintain the ecosystem productivity in the eddy core. This study shows the importance of cyclonic eddies for biological production in EBUS: they contribute both to the redistribution of the coastal upwelling ecosystem and are local regions of enhanced new production. Together, these processes impact cross-shore gradients of important biological properties.","2015","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","5566-5588","","","120","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0339; AR2016 Type: 10.1002/2015JC010826","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NMJMRFAG","journalArticle","2015","Chenillat, F.","Quantifying tracer dynamics in moving fluids: a combined Eulerian-Lagrangian approach","Front.  Environ. Sci.","","","","","","2015","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","43","","","3","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0340; AR2016 Type: 10.3389/fenvs.2015.00043","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UVTT26L9","thesis","2015","Bresnahan, P. J.; Martz, Todd","Novel Marine Inorganic Carbon Sensors for the Anthropocene","","","","","","","2015","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","","","","","","","","","","","","University of California","San Diego","","","Ph.D.","","","","","Accession Number: CCE LTER Contribution #0338; AR2016","","","","CCE; In press","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TGA2K527","journalArticle","2014","Taniguchi, D. A. A.","Planktonic biomass size spectra: an emergent property of size-dependent physiological rates, food web dynamics, and nutrient regimes","Mar. Ecol. Prog. Series","","","","https://urldefense.com/v3/__http://www.int-res.com/articles/meps2014/514/m514p013.pdf__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358ypPVkKUA4$","The systematic change in a trait with size is a concise means of representing the diversity and organization of planktonic organisms. Using this simplifying principle, we investigated how interactions between trophic levels, resource concentration, and physiological rates structure the planktonic community. Specifically, we used 3 size-structured nutrient-phytoplankton- zooplankton models differing in their trophic interactions, ranging from herbivorous grazing on one size class to omnivorous grazing on multiple size classes. We parameterized our models based on an extensive review of the literature. The maximum phytoplankton growth, maximum microzooplankton grazing, and phytoplankton half-saturation constant were found to vary inversely with size, and the nutrient half-saturation constant scaled positively with size. We examined the emergent community structure in our models under 4 nutrient regimes: 10, 20, 25, and 30 μM total N. In all models under all nutrient conditions, the normalized biomass of both phytoplankton and microzooplankton decreased with increasing size. As nutrients were in creased, phytoplankton biomass was added to larger size classes with little change in the extant smaller size classes; for microzooplankton, spectra elongated and biomass was added to all size classes. The different grazing behaviors among models led to more subtle changes in the community structure. Overall, we found that phytoplankton are top-down controlled and microzooplankton are largely bottomup controlled. Sensitivity analyses showed that both phytoplankton and microzooplankton biomass vary strongly with the size-dependence of the maximum grazing rate. Therefore, this parameter must be known with the greatest accuracy, given its large influence on the emergent community spectra.","2014","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","13-33","","","514","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0302; AR2015 Type: 10.3354/meps10968","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MAJBEGHI","journalArticle","2014","Kuhnz, L. A.","Rapid changes and long-term cycles in the benthic megafaunal community observed over 24 years in the abyssal northeast Pacific","Progress in Oceanography","","","","","The abyssal seafloor community in the NE Pacific (Station M,  4000 m depth) was studied between 2006 and 2012 using remotely operated vehicles (ROVs) as part of a continuing 24-year time-series study. New patterns continue to emerge showing that the deep-sea can be dynamic on short time scales, rather than static over long periods. In just over 2 years the community shifted from a sessile, suspension-feeding, sponge-dominated community to a mobile, detritus-feeding, sea cucumber-dominated assemblage. In 2006 megafaunal diversity (Simpson’s Diversity Index, SDI) was high, yet the community was depauperate in terms of density compared to later periods. Over an 18-month period beginning in spring 2011, the densities of mobile organisms increased by nearly an order of magnitude while diversity decreased below 2006 levels. In late 2012 four sea cucumbers (two Peniagone spp., Elpidia sp. A, and Scotoplanes globosa) were at the highest densities recorded since investigations began at Station M in 1989. For a group of 10 echinoderms investigated over the entire study period, we saw evidence of a long-term cycle spanning 2 decades. These changes can be tied to a variable food supply originating in shallow water. Large variations over decadal-scales indicate that remote abyssal communities are dynamic and likely subject to impacts from anthropogenic changes like ocean warming, acidification, and pollution manifested in the upper ocean. The degree of dynamism indicates that one-time or short-term investigations are not sufficient for assessing biological community structure in conservation or exploitation studies in the deep sea.","2014","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","1-11","","","124","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0349; AR2016 Type: 10.1016/j.pocean.2014.04.007","","","","CCE; Published; Sta M","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3HJN6LGB","journalArticle","2014","Landry, M. R.","On database biases and hypothesis testing with dilution experiments:  Response to Comment by Latasa","Limnology and Oceanography","","","","","","2014","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","1095-1096","","3","59","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0291; AR2015 Type: 10.4319/lo.2014.59.3.1095","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I49VYTIY","journalArticle","2013","Wilson, S. E.","Seasonal and inter-annual contribution of zooplankton fecal pellets to carbon flux in the abyssal northeast Pacific","Limnology and Oceanography","","","","","","2013","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","881-892","","3","58","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0191 Type: 10.4319/lo.2013.58.3.0881","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DDEWA9GZ","journalArticle","2014","Goldstein, M. C.","Relationship of diversity and habitat area in North Pacific plastic‑associated rafting communities","Marine Biology","","","","https://urldefense.com/v3/__http://link.springer.com/article/10.1007/s00227-014-2432-8__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358ypSEmFmgM$","Plastic and other anthropogenic debris (e.g., rubber, tar) augment natural floating substrates (e.g., algal rafts, pumice) in the open ocean, allowing “islands” of substrate-associated organisms to persist in an otherwise unsuitable habitat. We examined a total of 242 debris objects collected in the eastern Pacific in 2009 and 2011 (32–39°N, 130–142°W) and the western Pacific in 2012 (19–41°N, 143–156°E). Here, we ask: (a) What taxa are associated with plastic rafts in the North Pacific? and (b) Does the number of taxa associated with plastic debris vary with the size of the debris “island?” We documented 95 rafting taxa from 11 phyla. We identified several potentially invasive plastic-associated rafting taxa, including the coral pathogen Halofolliculina spp. In concordance with classic species–area curves, the number of rafting taxa was positively correlated with the size of the raft. Our findings suggest that diversity patterns on plastic debris are compatible with the concept of island biogeography.","2014","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","1441-1453","","6","161","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0267; AR2015 Edition: 13 April 2014 ISBN: 0025-3162 Type: 10.1007/s00227-014-2432-8","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"36ZW5RT8","journalArticle","2013","Whitney, F. A.","Nutrient enrichment of the subarctic Pacific Ocean pycnocline","Geophysical Research Letters","","","","","","2013","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","2200 - 2205","","10","40","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0192 Edition: 30 May 2013 Type: 10.1002/grl.50439","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZPF4LAD4","report","2013","Sydeman, W. J.","Seabirds on the CalCOFI/CCE-LTER Surveys, 2012:  Annual Data Report","","","","","","","2013","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","16","","","","","","","","","","","FIAER","Petaluma, CA","","","","","","","","Accession Number: CCE LTER Contribution #0274 Publication Title: FIAER Annual Data Report","","","","CCE; CalCOFI; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NJTTIHSC","journalArticle","2013","Putrasahan, D. A.; Miller, A. J.; Seo, H.","Regional coupled ocean–atmosphere downscaling in the Southeast Pacific: impacts on upwelling, mesoscale air–sea fluxes, and ocean eddies","Ocean Dynamics","","","","https://urldefense.com/v3/__http://dx.doi.org/10.1007/s10236-013-0608-2__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358yplyvsHJo$","","2013","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","463-488","","5","63","","","","","","","","","","English","","","","","","","Accession Number: CCE LTER Contribution #0232 ISBN: 1616-7341 Type: 10.1007/s10236-013-0608-2","","","","CCE; Coupled ocean–atmosphere feedbacks; Eastern boundary current; Humboldt Current; Mesoscale eddies; Peru current; Published; Surface fluxes; VOCALS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4D8EZG5W","thesis","2013","Powell, J. R.; Ohman, Mark","Ocean fronts in the Southern California Current System and their role in structuring zooplankton distributions, diel vertical migration, and size composition","","","","","","","2013","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","","","","","","","","","","","","University of California","San Diego","","","Ph.D.","","","","","Accession Number: CCE LTER Contribution #0258 Pages: 190 Volume: Ph.D.","","","","CCE; P0605; P0704; P0810; PhD_thesis; Process_cruise; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4U6BYGVR","bookSection","2013","Laney, C. M.; Baker, K. S.; Peters, D. P. C.; Ramsey, K. W.","Recommendations for Data Accessibility","Long-Term Trends in Ecological Systems: A Basis for Understanding Responses to Global Change","","","","","","2013","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","216-225","","","Technical Bulletin No. 1931","","","","","","","","U.S. Department of Agriculture","Washington, D.C.","","1","","","","","","Accession Number: CCE LTER Contribution #0149","","","","CCE; Published","","Peters, D. P. C.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DZDFELJL","journalArticle","2013","Goldstein, M. C.","Scales of spatial heterogeneity of plastic marine debris in the northeast Pacific Ocean","PLOS ONE","","","","","Plastic debris has been documented in many marine ecosystems, including remote coastlines, the water column, the deep sea, and subtropical gyres. The North Pacific Subtropical Gyre (NPSG), colloquially called the ‘‘Great Pacific Garbage Patch,’’ has been an area of particular scientific and public concern. However, quantitative assessments of the extent and variability of plastic in the NPSG have been limited. Here, we quantify the distribution, abundance, and size of plastic in a subset of the eastern Pacific (approximately 20–40uN, 120–155uW) over multiple spatial scales. Samples were collected in Summer 2009 using surface and subsurface plankton net tows and quantitative visual observations, and Fall 2010 using surface net tows only. We documented widespread, though spatially variable, plastic pollution in this portion of the NPSG and adjacent waters. The overall median microplastic numerical concentration in Summer 2009 was 0.448 particles m22 and in Fall 2010 was 0.021 particles m22, but plastic concentrations were highly variable over the submesoscale (10 s of km). Size-frequency spectra were skewed towards small particles, with the most abundant particles having a cross-sectional area of approximately 0.01 cm2. Most microplastic was found on the sea surface, with the highest densities detected in low-wind conditions. The numerical majority of objects were small particles collected with nets, but the majority of debris surface area was found in large objects assessed visually. Our ability to detect high-plastic areas varied with methodology, as stations with substantial microplastic did not necessarily also contain large visually observable objects. A power analysis of our data suggests that high variability of surface microplastic will make future changes in abundance difficult to detect without substantial sampling effort. Our findings suggest that assessment and monitoring of oceanic plastic debris must account for high spatial variability, particularly in regards to the evaluation of initiatives designed to reduce marine debris.","2013","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","e80020","","11","8","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0269 Type: 10.1371/journal.pone.0080020","","","","CCE; NPSG; Published; Seaplex","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XHVNBKHK","journalArticle","2012","Sydeman, W. J.","Seabirds and climate change: roadmap for the future","Marine Ecology Progress Series","","","","","","2012","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","107-117","","","454","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0280 Type: 10.3354/meps09806","","","","CCE; CalCOFI; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4QWJDH54","journalArticle","2012","Suryan, R. M.; Santora, J. A.; Sydeman, W. J.","New approach for using remotely sensed chlorophyll a to identify seabird hotspots","Marine Ecology Progress Series","","","","https://urldefense.com/v3/__http://www.int-res.com/abstracts/meps/v451/p213-225/__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358ypp3DKe9w$","","2012","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","213-225","","","451","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0204 Type: 10.3354/meps09597","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MX663HAG","journalArticle","2012","Landry, M. R.; Ohman, M. D.; Goericke, R.; Stukel, M. R.; Barbeau, K. A.; Bundy, R. M.; Kahru, M.","Pelagic community responses to a deep-water front in the California Current Ecosystem: overview of the A-Front Study","Journal of Plankton Research","","","","https://urldefense.com/v3/__http://plankt.oxfordjournals.org/content/early/2012/04/24/plankt.fbs025.abstract__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358yptCMcdwg$","In October 2008, we investigated pelagic community composition and biomass, from bacteria to fish, across a sharp frontal gradient overlying deep waters south of Point Conception, California. This north–south gradient, which we called A-Front, was formed by the eastward flow of the California Current and separated cooler mesotrophic waters of coastal upwelling origin to the north, from warm oligotrophic waters of likely mixed subarctic–subtropical origin to the south. Plankton biomass and phytoplankton growth rates were two to three times greater on the northern side, and primary production rates were elevated 5-fold to the north. Compared with either of the adjacent waters, the frontal interface was strongly enriched and uniquely defined by a subsurface bloom of large diatoms, elevated concentrations of suspension-feeding zooplankton, high bioacoustical estimates of pelagic fish and enhanced bacterial production and phytoplankton biomass and photosynthetic potential. Such habitats, though small in areal extent, may contribute disproportionately and importantly to regional productivity, nutrient cycling, carbon fluxes and trophic ecology. As a general introduction to the A-Front study, we provide an overview of its design and implementation, a brief summary of major findings and a discussion of potential mechanisms of plankton enrichment at the front.","2012","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","739-748","","9","34","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0207 Type: 10.1093/plankt/fbs025","","","","CCE; Datazoo 181; P0810; Process_cruise; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4X3N4DIG","journalArticle","2012","Chenillat, F.; Rivière, P.; Capet, X.; Di Lorenzo, E.; Blanke, B.","North Pacific Gyre Oscillation modulates seasonal timing and ecosystem functioning in the California Current upwelling system","Geophysical Research Letters","","","","https://urldefense.com/v3/__http://dx.doi.org/10.1029/2011GL049966__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358ypY1pqCNc$","","2012","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","L01606","","1","39","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0279 ISBN: 1944-8007 Type: 10.1029/2011GL049966","","","","4215 Climate and interannual variability; 4279 Upwelling and convergences; 4815 Ecosystems, structure, dynamics, and modeling; CCE; California upwelling system; Published; ecosystem; numerical modeling; seasonal variability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
