"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"7FL2M294","report","2017","Di Lorenzo, E. and A. J. Miller","A framework for ENSO predictability of marine ecosystem drivers along the US West Coast","","","","","","","2017","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","1-7","","","","","","","","","","","US CLIVAR and OCB","","","","","","","","","Accession Number: CCE LTER Contribution #0379; AR2017,FRII2017 Edition: Winter 2017 Publication Title: US CLIVAR Variations Volume: 15","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3VA8TSNQ","journalArticle","2016","Hogle, S. L.","Copiotrophic marine bacteria are associated with strong iron-binding ligand production during phytoplankton blooms","Limnology and Oceanography Letters","","","","","","2016","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","36-43","","","1","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0389; AR2017,FRII2017 Type: 10.1002/lol2.10026","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8P2MDX3M","journalArticle","2016","Chenillat, F.","Biogeochemical properties of eddies in the California Current System","Geophysical Research Letters","","","","","","2016","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","5812–5820","","11","43","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0371; AR2016 Type: 10.1002/2016GL068945","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FGYL7F2R","journalArticle","2015","Sydeman, W. J.","Climate-ecosystem change off southern California: Time-dependent seabird predator–prey numerical responses","Deep-Sea Research II","","","","https://urldefense.com/v3/__http://dx.doi.org/10.1016/j.dsr2.2014.03.008__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358yp1YBiS3U$","Climate changemayincreasebothstratification andupwellinginmarineecosystems,butthese processes mayaffectproductivityinopposingorcomplementaryways.FortheSouthernCalifornia region oftheCaliforniaCurrentEcosystem(CCE),wehypothesizedthatchangesinstratification and upwelling haveaffectedmarinebirdpopulationsindirectlythroughchangesinpreyavailability.Totest this hypothesis,wederivedtrendsandassociationsbetweenstratification andupwelling,therelative abundance ofpotentialpreyincludingkrillandforage fish, andseabirdsbasedonthelong-term,multi- disciplinary CalCOFI/CCE-LTERprogram.Overtheperiod1987through2011,springandsummerseabird density (allspeciescombined)declinedby  2% peryear,mostlyinthenorthernsectorofthestudy region. Krillshowedvariabletrendswithtwospeciesincreasingandonedeceasing,resultingin community reorganization.Nearshoreforage fish, dominatedbynorthernanchovy(Engraulismordax) as well asoffshoremesopelagicspecies,showdeclinesinrelativeabundanceoverthisperiod.The unidirectional declineinspringtimeseabirddensityislargelyexplainedbydecliningnearshore fish abundance inthepreviousseason(winter).Interannualvariabilityinseabirddensity,especiallyinthe 2000s,isexplainedbyvariabilityinkrillabundance.Changesinthenumericalresponsesofseabirdsto preyabundancecorrespondtoaputativeecosystemshiftin1998–1999andsupportaspectsofoptimal foraging (diet)theory.Predator–preyinteractionsandnumericalresponsesclearlyexplainaspectsofthe upper trophiclevelpatternsofchangeinthepelagicecosystemoffsouthernCalifornia.","2015","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","158-170","","","112","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0241; AR2015 Edition: 18 March 2014 Type: 10.1016/j.dsr2.2014.03.008","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YZTCCQXE","journalArticle","2015","Powell, J. R. and M. D. Ohman","Changes in zooplankton habitat, behavior, and acoustic scattering characteristics across glider-resolved fronts in the Southern California Current System","Progress in Oceanography","","","","https://urldefense.com/v3/__http://dx.doi.org/10.1016/j.pocean.2014.12.011__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358yp4KUtL3k$","We report cross-frontal changes in the characteristics of plankton proxy variables measured by autonomous Spray ocean gliders operating within the Southern California Current System (SCCS). A comparison of conditions across the 154 positive frontal gradients (i.e., where density of the surface layer decreased in the offshore direction) identified from six years of continuous measurements showed that waters on the denser side of the fronts typically showed higher Chl-a fluorescence, shallower euphotic zones, and higher acoustic backscatter than waters on the less dense side. Transitions between these regions were relatively abrupt. For positive fronts the amplitude of Diel Vertical Migration (DVM), inferred from a 3-beam 750 kHz acoustic Doppler profiler, increased offshore of fronts and covaried with optical transparency of the water column. Average interbeam variability in acoustic backscatter also changed across many positive fronts within 3 depth strata (0–150 m, 150–400 m, and 400–500 m), revealing a front-related change in the acoustic scattering characteristics of the assemblages. The extent of vertical stratification of distinct scattering assemblages was also more pronounced offshore of positive fronts. Depth-stratified zooplankton samples collected by Mocness nets corroborated the autonomous measurements, showing copepod-dominated assemblages and decreased zooplankton body sizes offshore and euphausiid-dominated assemblages with larger median body sizes inshore of major frontal features.","2015","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","77-92","","","134","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0317; AR2015 Edition: 24 Dec 2014 ISBN: 0079-6611 Type: doi:10.1016/j.pocean.2014.12.011","","","","CCE; P0605; P0704; P0810; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DWPPIU5Z","journalArticle","2015","Lugomela, C.","Co-variation of Cholera with Climatic and Environmental Parameters in Coastal Regions of Tanzania","Western Indian Ocean J. Mar. Sci.","","","","","The bacterium causing cholera, Vibrio cholerae, is essentially a marine organism and its ecological dynamics have been linked to oceanographic conditions and climate. We used autoregressive models with external inputs to identify potential relationships between the number of cholera cases in the coastal regions of mainland Tanzania with climatic and environmental indices (maximum air temperature, sea surface temperature, wind speed and chlorophyll a). Results revealed that, between 2004 and 2010, coastal regions of mainland Tanzania inhabited by approximately 21% of the total population accounted for approximately 50% of the cholera cases and 40% of the total mortality. Significant co-variations were found between seasonally adjusted cholera cases and coastal ocean chlorophyll a and, to some degree, sea surface temperature, the outbreaks lagging behind by one to four months. Cholera cases in Dar es Salaam were also weakly related to the Indian Ocean Dipole Mode Index, lagging by five months, suggesting that it may be possible to predict cholera outbreaks for Dar es Salaam this period ahead. The results also suggest that the severity of cholera in coastal regions can be predicted by ocean conditions and that longer-term environmental and climate parameters may be used to predict cholera outbreaks along the coastal regions.","2015","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","93-105","","1","13","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0337; AR2016","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q6WBD7UA","journalArticle","2015","Dunlop K. M, L. A. Kuhnz","An evaluation of deep-sea benthic megafauna length measurements obtained with laser and stereo camera methods","Deep-Sea Research I","","","","https://urldefense.com/v3/__http://dx.doi.org/10.1016/j.dsr.2014.11.003__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358ypLVoP2bU$","The 25yeartime-seriescollectedatStationM,  4000montheMontereyDeep-seaFan,has substantially improvedunderstandingoftheroleofthedeep-oceanbenthicenvironmentintheglobal carbon cycle.However,theroleofdeep-oceanbenthicmegafaunaincarbonbioturbation,remineraliza- tion andsequestrationisrelativelyunknown.Itisimportanttogatherbothaccurateandprecises measurements ofmegafaunalcommunityabundance,sizedistributionandbiomasstofurtherdefine their roleindeep-seacarboncyclingandpossiblesequestration.Thisstudydescribesinitialresultsfrom a stereocamerasystemattachedtoaremotelyoperatedvehicleandanalyzedusingtheEventMeasure photogrammetricmeasurementsoftwaretoestimatethedensity,lengthandbiomassof10speciesof mobile epibenthicmegafauna.Stereolengthestimateswerecomparedtothosefromasinglevideo camera systemequippedwithsizinglasersandanalyzedusingtheMontereyBayAquariumResearch Institute’s VideoAnnotationandReferenceSystem.Bothcamerasystemsandsoftwarewerecapableof high measurementaccuracyandprecision(o71 mmmeasurementerrorandprecision).However,the obliqueangleofthesinglevideocameracausedthespatialscaleoftheimageperspectivetochangewith distance fromthecamera,resultinginerrorwhenmeasurementswerenotparallelorverticaltotwo horizontal-oriented scalinglasers.Analysisshowedthatthestereosystemrecordedlongerlengthsand higher biomassestimatesthanthesinglevideocamerasystemforthemajorityofthe10megafauna species studied.Thestereoimageanalysisprocesstooksubstantiallylongerthanthevideoanalysisand the valueoftheEventMeasuresoftwaretoolwouldbeimprovedwithdevelopmentsinanalysis automation. Thestereosystemislessinfluenced byobjectorientationandheight,andispotentiallya useful tooltobemountedonanautonomousunderwatervehicleandformeasuringdeep-seapelagic animals wheretheuseoflasersisnotfeasible.","2015","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","38-48","","","96","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0354; AR2016 Type: 10.1016/j.dsr.2014.11.003","","","","CCE; Published; sta M","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LQG8N6P4","journalArticle","2015","Dorman, J. G.","An individual-based model of Euphausia pacifica in the California Current","Progress in Oceanography","","","","https://urldefense.com/v3/__http://dx.doi.org/10.1016/j.pocean.2015.02.006__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358ypZ3RulTk$","","2015","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","504-520","","","138","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0361; AR2016 Type: 10.1016/j.pocean.2015.02.006","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BHZB4M62","journalArticle","2015","de Verneil, A.","A pseudo-Lagrangian method for remapping ocean biogeochemical tracer data: Calculation of net Chl-a growth rates","J. Geophys. Res. Oceans","","","","","A key goal in understanding the ocean’s biogeochemical state is estimation of rates of change of critical tracers, particularly components of the planktonic ecosystem. Unfortunately, because ship survey data are not synoptic, it is difficult to obtain spatially resolved estimates of the rates of change of tracers sampled in a moving fluid. Here we present a pseudo-Lagrangian transformation to remap data from underway surveys to a pseudo-synoptic view. The method utilizes geostrophic velocities to back advect and relocate sampling positions, removing advection aliasing. This algorithm produces a map of true relative sampling locations, and allows for determination of the relative locations of observations acquired along streamlines, as well as a corrected view of the tracer’s spatial gradients. We then use a forward advection scheme to estimate the tracer’s relative change along streamlines, and use these to calculate spatially resolved, net specific rates of change. Application of this technique to Chlorophyll-a (Chl-a) fluorescence data around an ocean front is presented. We obtain 156 individual estimates of Chl-a fluorescence net specific rate of change, covering !1200 km2. After incorporating a diffusion-like model to estimate error, the method shows that the majority of observations (64%) were significantly negative. This pseudo-Lagrangian approach generates more accurate spatial maps than raw survey data, and allows spatially resolved estimates of net rates of tracer change. Such estimates can be used as a rate budget constraint that, in conjunction with standard rate measurements, will better determine biogeochemical fluxes.","2015","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","4962-4979","","","120","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0342; AR2016 Type: 10.1002/2015JC010898","","","","CCE; P1208; Process_cruise; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NCYLIAZK","journalArticle","2015","Di Lorenzo, E.","Climate science: The future of coastal ocean upwelling","Nature","","","","https://urldefense.com/v3/__http://dx.doi.org/10.1038/518310a__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358ypHpRUrzk$","","2015","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","310-311","","7539","518","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0334; AR2015 ISBN: 0028-0836 Type: News & Views, 10.1038/518310a","","","","CCE; CalCOFI; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"43DAI2G2","journalArticle","2015","Davison, P.","Acoustic biomass estimation of mesopelagic fish: backscattering from individuals, populations, and communities","ICES Journal of Marine Science","","","","","Acoustic survey methods are useful to estimate the distribution, abundance, and biomass of mesopelagic fish, a key component of open ocean ecosystems. However, mesopelagic fish pose several challenges for acoustic biomass estimation based on their small size, wide depth range, mixed aggregations, and length-dependent acoustic reflectance, which differentiate them from the larger epipelagic and neritic fish for which these methods were developed. Foremost, there is a strong effect of depth on swimbladder resonance, so acoustic surveys of mesopelagic fish must incorporate depth-stratification. Additionally, the 1–3 cm juveniles of many species are not only more abundant, but can also be stronger acoustic backscatterers than the larger adults that comprise most of the biomass. The dominant species in terms of biomass may thus be weak acoustic backscatters. Failure to properly incorporate depth, the full size distribution, and certain less-abundant species into mesopelagic acoustic analyses could lead to errors in estimated biomass of up to three orders of magnitude. Thus, thorough validation, or “ground-truthing ”, of the species composition, depth structure, population size distribution, capture efficiency of the sampling device, and acoustic properties of the fish present is critical for credible acoustic estimates of mesopelagic fish biomass. This is not insurmountable, but requires more ancillary data than is usually collected.","2015","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","1413–1424","","5","72","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0314; AR2015 Type: 10.1093/icesjms/fsv023","","","","CCE; Process_cruise; Published; SEAPLEX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NG7M2YMT","journalArticle","2015","Bednarsek, N. and M. D. Ohman","Changes in pteropod distributions and shell dissolution across a frontal system in the California Current System","Mar. Ecol. Prog. Series","","","","","","2015","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","93-103","","","523","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0316; AR2015 Type: 10.3354/meps11199","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I5QDGRRM","journalArticle","2015","Bograd, S. J.","Changes in source waters to the Southern California Bight","Deep-Sea Research II","","","","https://urldefense.com/v3/__http://dx.doi.org/10.1016/j.dsr2.2014.04.009__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358ypoddXexw$","Historical hydrographicdata(1984–2012)fromtheCaliforniaCooperativeOceanicFisheriesInvestiga- tions (CalCOFI)programandglobalreanalysisproductswereusedtoquantifyrecentwatermass variabilityoffthecoastofSouthernCalifornia.Dissolvedoxygenconcentrationscontinuedtodecline within thelowerpycnocline,concurrentwithstrongincreasesinnitrateandphosphatethathavespatial patterns matchingthoseofdissolvedoxygen.Silicicacidalsoshowsanincreasingtrendintheoffshore portion oftheregion,buthasstrongandopposingtrendsintheupper(increasing)andlower-pycnocline (decreasing) withintheSouthernCaliforniaBight.Thevaryingratesofchangeintheinorganicnutrients yield amorecomplexpatternofvariabilityinthenutrientratios,resultinginlargedecreasesintheN:P and Si:NratioswithintheSouthernCaliforniaBightatdepthsthatprovidesourcewatersforupwelling. Basin-scale reanalysisproductsareconsistentwithlow-frequencywatermasschangesobservedoff Southern Californiaandsuggestthatadvectionofmodified sourcewatersisthecauseofthevariability. The biogeochemicalchangesdescribedheremayhaveimportantimpactsontheregionalecosystem, including areductionofviablepelagichabitatandcommunityreorganization.","2015","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","42-52","","","112","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0289; AR2015 Edition: 30 April 2014 Type: 10.1016/j.dsr2.2014.04.009","","","","CCE; CalCOFI; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VZAHLP8H","journalArticle","2015","Bakun, A.","Anticipated effects of climate change on coastal upwelling ecosystems","Current Climate Change Reports","","","","","","2015","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","85-93","","","1","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0320; AR2015 Type: 10.1007/s40641-015-0008-4","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YDZTYV9I","journalArticle","2015","Asch, R. G.","Climate change and decadal shifts in the phenology of larval fishes in the California Current ecosystem","Proceedings of the National Academy of Sciences of the United States of America","","","","","Climate change has prompted an earlier arrival of spring in numerous ecosystems. It is uncertain whether such changes are occurring in Eastern Boundary Current Upwelling ecosystems, because these regions are subject to natural decadal climate variability, and regional climate models predict seasonal delays in upwelling. To answer this question, the phenology of 43 species of larval fishes was investigated between 1951 and 2008 off southern California. Ordination of the fish community showed earlier phenological progression in more recent years. Thirty-nine percent of seasonal peaks in larval abundance occurred earlier in the year, whereas 18% were delayed. The species whose phenology became earlier were characterized by an offshore, pelagic distribution, whereas species with delayed phenology were more likely to reside in coastal, demersal habitats. Phenological changes were more closely associated with a trend toward earlier warming of surface waters rather than decadal climate cycles, such as the Pacific Decadal Oscillation and North Pacific Gyre Oscillation. Species with long-term advances and delays in phenology reacted similarly to warming at the interannual time scale as demonstrated by responses to the El Niño Southern Oscillation. The trend toward earlier spawning was correlated with changes in sea surface temperature (SST) and mesozooplankton displacement volume, but not coastal upwelling. SST and upwelling were correlated with delays in fish phenology. For species with 20th century advances in phenology, future projections indicate that current trends will continue unabated. The fate of species with delayed phenology is less clear due to differences between Intergovernmental Panel on Climate Change models in projected upwelling trends.","2015","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","E4065-E4074","","","112","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0347; AR2016 Type: 10.1073/pnas.1421946112","","","","CALCOFI; CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72ZLSQP4","thesis","2014","Taylor, A. G.; Landry, Michael","Biomass structure and environmental relationships for phytoplankton communities in the southern California Current and adjacent ocean ecosystems","","","","","","","2014","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","","","","","","","","","","","","University of California","San Diego","","","Ph.D.","","","","","Accession Number: CCE LTER Contribution #0283; AR2014 Pages: 236 Volume: Ph.D.","","","","Aug_CalCOFI; CCE; P0605; P0704; P0810; Process_cruise; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PRDZGPHF","journalArticle","2014","Sydeman, W. J.","Climate change and wind intensification in coastal upwelling ecosystems","Science","","","","https://urldefense.com/v3/__http://www.sciencemag.org/content/345/6192/77.full.pdf__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358ypkt-Obcc$","In 1990, Andrew Bakun proposed that increasing greenhouse gas concentrations would force intensification of upwelling-favorable winds in eastern boundary current systems that contribute substantial services to society. Because there is considerable disagreement about whether contemporary wind trends support Bakun’s hypothesis, we performed a meta-analysis of the literature on upwelling-favorable wind intensification. The preponderance of published analyses suggests that winds have intensified in the California, Benguela, and Humboldt upwelling systems and weakened in the Iberian system over time scales ranging up to 60 years; wind change is equivocal in the Canary system. Stronger intensification signals are observed at higher latitudes, consistent with the warming pattern associated with climate change. Overall, reported changes in coastal winds, although subtle and spatially variable, support Bakun’s hypothesis of upwelling intensification in eastern boundary current systems.","2014","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","77-80","","6192","345","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0323; AR2015 Type: 10.1126/science.1251635","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G9Q683QT","journalArticle","2014","Kang, Y.-S. and M. D. Ohman","Comparison of Long-Term Trends of Zooplankton from Two Marine Ecosystems Across the North Pacific: Northeastern Asian Marginal Sea and Southern California Current System","CalCOFI Reports","","","","","Long-term trends of zooplankton biomass (1968– 2009) and major zooplankton taxa (1978–2009) were examined across the North Pacific in the Northeastern Asian Marginal Sea (NeAMS) and the Southern California Current System (SCC) to test for evidence of basin-scale synchrony. Zooplankton biomass showed contrasting long-term patterns in the two regions: an increasing trend (as wet mass) in the NeAMS, but a decreasing trend (as displacement volume) in the SCC. Zooplankton biomass covaried with the Pacific Decadal Oscillation in the NeAMS, but with the North Pacific Gyre Oscillation in the SCC. In the NeAMS, increasing zooplankton biomass was closely associated with increases of all major zooplankton groups (copepods, chaetognaths, euphausiids, and hyperiid amphipods). In the SCC, decreasing zooplankton biomass was caused by declining tunicates and chaetognaths. Seasonal cycles and responses to El Niño also differed between the two regions. In this cross-basin comparison, zooplankton showed differing patterns that reflect region-specific physical and biotic processes rather than synchronous responses to large-scale atmosphere-ocean forcing.","2014","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","169-182","","","55","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0312; AR2015","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XSXXKQZ8","journalArticle","2014","Schroeder, I. D.","Application of a data-assimilative regional ocean modeling system for assessing California Current System ocean conditions, krill, and juvenile rockfish interannual variability","Geophysical Research Letters","","","","","To be robust and informative, marine ecosystem models and assessments require parameterized biophysical relationships that rely on realistic water column characteristics at appropriate spatial and temporal scales. We examine how hydrographic properties off California from 1990 through 2010 during late winter and spring correspond to krill and juvenile rockfish (Sebastes spp.) abundances. We evaluated coherence among temperature, salinity, depth of 26.0 potential density isopycnal, and stratification strength at regionally and monthly time scales derived from shipboard and mooring observations, and a data-assimilative Regional Ocean Model System reanalysis. The reanalysis captures spatiotemporal physical variability of coastal ocean conditions in winter and spring months and elucidates mechanisms connecting the spatial and temporal upwelling and transport dynamics on observed krill and rockfish abundances in spring. This provides evidence for a mechanistic connection between the phenology of upwelling in the California Current System and seasonal development of the shelf ecosystem.","2014","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","5942–5950","","","41","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0322; AR2015 Type: 10.1002/2014GL061045","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P7NFQQJW","thesis","2014","Pedler Sherwood, B.; Azam, Farooq","Bacterial Alteration and Removal of Dissolved Organic Matter in the Surface Ocean","","","","","","","2014","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","","","","","","","","","","","","University of California","San Diego","","","Ph.D.","","","","","Accession Number: CCE LTER Contribution #0305; AR2015 Volume: Ph.D.","","","","CCE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FYIW2PC7","journalArticle","2014","Freibott, A.","A slide preparation technique for light microscopy analysis of ciliates preserved in Acid Lugol’s fixative","Limnology and Oceanography: Methods","","","","","","2014","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","54-62","","","12","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0290; AR2014 Type: 10.4319/lom.2014.12.54","","","","CCE; Process_cruise; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X72K8P4B","journalArticle","2014","Bresnahan, P. J.","Best practices for autonomous measurement of seawater pH with the Honeywell Durafet","Methods in Oceanography","","","","https://urldefense.com/v3/__http://www.sciencedirect.com/science/article/pii/S2211122014000413__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358yp6MQon64$","","2014","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","44-60","","","9","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0309; AR2015 Type: 10.1016/j.mio.2014.08.003","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2QBL7XII","journalArticle","2013","Subramanian, A. C.","A data assimilative perspective of oceanic mesoscale eddy evolution during VOCALS-REx","Atmospheric Chemistry and Physics","","","","","Oceanic observations collected during the VOCALS-REx cruise time period, 1–30 November 2008, are assimilated into a regional ocean model (ROMS) using 4DVAR and then analyzed for their dynamics. Nonlinearities in the system prevent a complete 30-day fit, so two 15-day fits for 1–15 November and 16–30 November are executed using the available observations of hydrographic temperature and salinity, along with satellite fields of SST and sea-level height anomaly. The fits converge and reduce the cost function significantly, and the results indicated that ROMS is able to successfully reproduce both large-scale and smaller-scale features of the flows observed during the VOCALS-REx cruise. Particular attention is focused on an intensively studied eddy at 76° W, 19° S. The ROMS fits capture this eddy as an isolated rotating 3-D vortex with a strong subsurface signature in velocity, temperature and anomalously low salinity. The eddy has an average temperature anomaly of approximately −0.5 °C over a depth range from 50–600 m and features a cold anomaly of approximately −1 °C near 150 m depth. The eddy moves northwestward and elongates during the second 15-day fit. It exhibits a strong signature in the Okubo-Weiss parameter, which indicates significant nonlinearity in its evolution. The heat balance for the period of the cruise from the ocean state estimate reveals that the horizontal advection and the vertical mixing processes are the dominant terms that balance the temperature tendency of the upper layer of the ocean locally in time and space. Areal averages around the eddies, for a 15-day period during the cruise, suggest that vertical mixing processes generally balance the surface heating. Although, this indicates only a small role for lateral advective processes in this region during this period, this quasi-instantaneous heat budget analysis cannot be extended to interpret the seasonal or long-term upper ocean heat budget in this region.","2013","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","3329-3344","","6","13","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0298 Type: 10.5194/acp-13-3329-2013","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WI5GRWJS","journalArticle","2013","Petrik, C. M.; Jackson, G. A.; Checkley Jr, D. M.","Aggregates and their distributions determined from LOPC observations made using an autonomous profiling float","Deep Sea Research Part I: Oceanographic Research Papers","","","","https://urldefense.com/v3/__http://www.sciencedirect.com/science/article/pii/S0967063713000071__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358ypnorSd3E$","","2013","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","64-81","","0","74","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0247 ISBN: 0967-0637 Type: https://urldefense.com/v3/__http://dx.doi.org/10.1016/j.dsr.2012.12.009__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358ypFAv58yU$  10.1016/j.dsr.2012.12.009","","","","CCE; Marine snow; P0704; Particle counter; Particle distributions; Published; Vertical flux; Zooplankton","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
